ExtendedSessionID,ResponseID,UserID,Review_gender,Review_age,Review_ageBracket,Review_income,Review_ContinuousIncome,IncomeBracketSmall,Review_education,Review_educationBracket,Review_political,Review_religious,ScenarioOrder,Intervention,PedPed,Barrier,CrossingSignal,AttributeLevel,ScenarioTypeStrict,ScenarioType,DefaultChoice,NonDefaultChoice,DefaultChoiceIsOmission,NumberOfCharacters,DiffNumberOFCharacters,Saved,Template,DescriptionShown,LeftHand,UserCountry3,Man,Woman,Pregnant,Stroller,OldMan,OldWoman,Boy,Girl,Homeless,LargeWoman,LargeMan,Criminal,MaleExecutive,FemaleExecutive,FemaleAthlete,MaleAthlete,FemaleDoctor,MaleDoctor,Dog,Cat,gpt35turbo0125_wp_Saved,gpt4o_wp_Saved,gpt4turbo_wp_Saved,weights
-2034289490_4019319785282049.0,i5ARbnad4eKn5EcmF,4019319785282050,Man,17,15-24,under5000,2500,"$0-$5,000",underHigh,Less than high school,87,0,9,0,1,0,1,Fit,Fitness,Fitness,Fit,Fat,1,2,0,1,Desktop,0,0,USA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,NA,10.416666666666666
-2034289490_4019319785282049.0,i5ARbnad4eKn5EcmF,4019319785282050,Man,17,15-24,under5000,2500,"$0-$5,000",underHigh,Less than high school,87,0,9,1,1,0,2,Fat,Fitness,Fitness,Fit,Fat,1,2,0,0,Desktop,0,1,USA,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,NA,NA,10.416666666666666
-2034289490_4019319785282049.0,objaq6zgjx93Q5BPb,4019319785282050,Man,17,15-24,under5000,2500,"$0-$5,000",underHigh,Less than high school,87,0,3,0,1,0,0,Young,Age,Age,Young,Old,1,3,0,1,Desktop,0,1,USA,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,4.340277777777778
-2034289490_4019319785282049.0,objaq6zgjx93Q5BPb,4019319785282050,Man,17,15-24,under5000,2500,"$0-$5,000",underHigh,Less than high school,87,0,3,1,1,0,0,Old,Age,Age,Young,Old,1,3,0,0,Desktop,0,0,USA,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,4.340277777777778
-2034289490_4019319785282049.0,q7QjZYYQB8MrPJ6dn,4019319785282050,Man,17,15-24,under5000,2500,"$0-$5,000",underHigh,Less than high school,87,0,10,0,1,0,2,More,Utilitarian,Utilitarian,More,Less,1,5,2,1,Desktop,0,1,USA,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,NA,NA,6.510416666666667
-2034289490_4019319785282049.0,q7QjZYYQB8MrPJ6dn,4019319785282050,Man,17,15-24,under5000,2500,"$0-$5,000",underHigh,Less than high school,87,0,10,1,1,0,1,Less,Utilitarian,Utilitarian,More,Less,1,3,2,0,Desktop,0,0,USA,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,6.510416666666667
-2034289490_4019319785282049.0,x4AtGWcD7RFhE2HqJ,4019319785282050,Man,17,15-24,under5000,2500,"$0-$5,000",underHigh,Less than high school,87,0,8,0,1,0,1,Pets,Species,Species,Hoomans,Pets,0,4,0,0,Desktop,0,1,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,NA,NA,10.416666666666666
-2034289490_4019319785282049.0,x4AtGWcD7RFhE2HqJ,4019319785282050,Man,17,15-24,under5000,2500,"$0-$5,000",underHigh,Less than high school,87,0,8,1,1,0,2,Hoomans,Species,Species,Hoomans,Pets,0,4,0,1,Desktop,0,0,USA,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,10.416666666666666
-2033750541_1622803975202584.0,2d7MwWMgFfBRqRRNC,1622803975202580,Man,16,15-24,under5000,2500,"$0-$5,000",underHigh,Less than high school,50,30,9,0,0,0,0,Fit,Fitness,Fitness,Fit,Fat,1,5,0,1,Desktop,1,0,USA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,NA,NA,6.510416666666667
-2033750541_1622803975202584.0,2d7MwWMgFfBRqRRNC,1622803975202580,Man,16,15-24,under5000,2500,"$0-$5,000",underHigh,Less than high school,50,30,9,1,0,1,0,Fat,Fitness,Fitness,Fit,Fat,1,5,0,0,Desktop,1,1,USA,1,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,NA,NA,3.125
-2033750541_1622803975202584.0,4FJLwEiAmWDbQXLrk,1622803975202580,Man,16,15-24,under5000,2500,"$0-$5,000",underHigh,Less than high school,50,30,6,0,1,0,2,Old,Age,Age,Young,Old,0,5,0,0,Desktop,0,1,USA,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,6.510416666666667
-2033750541_1622803975202584.0,4FJLwEiAmWDbQXLrk,1622803975202580,Man,16,15-24,under5000,2500,"$0-$5,000",underHigh,Less than high school,50,30,6,1,1,0,1,Young,Age,Age,Young,Old,0,5,0,1,Desktop,0,0,USA,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,6.510416666666667
-2033750541_1622803975202584.0,6GkhECGFmbgSZD44v,1622803975202580,Man,16,15-24,under5000,2500,"$0-$5,000",underHigh,Less than high school,50,30,10,0,1,0,0,More,Utilitarian,Utilitarian,More,Less,1,5,4,1,Desktop,0,0,USA,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,NA,NA,4.340277777777778
-2033750541_1622803975202584.0,6GkhECGFmbgSZD44v,1622803975202580,Man,16,15-24,under5000,2500,"$0-$5,000",underHigh,Less than high school,50,30,10,1,1,0,0,Less,Utilitarian,Utilitarian,More,Less,1,1,4,0,Desktop,0,1,USA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,4.340277777777778
-2033750541_1622803975202584.0,PPQvoKTywKTPJ8waP,1622803975202580,Man,16,15-24,under5000,2500,"$0-$5,000",underHigh,Less than high school,50,30,8,0,0,1,0,Less,Utilitarian,Utilitarian,More,Less,0,1,4,0,Desktop,1,0,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,5
-2033750541_1622803975202584.0,PPQvoKTywKTPJ8waP,1622803975202580,Man,16,15-24,under5000,2500,"$0-$5,000",underHigh,Less than high school,50,30,8,1,0,0,2,More,Utilitarian,Utilitarian,More,Less,0,5,4,1,Desktop,0,1,USA,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,NA,NA,15.625
-2033750541_1622803975202584.0,QH5auBaD4XBiPkHy5,1622803975202580,Man,16,15-24,under5000,2500,"$0-$5,000",underHigh,Less than high school,50,30,13,0,1,0,1,Male,Gender,Gender,Male,Female,1,2,0,0,Desktop,0,0,USA,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,10.416666666666666
-2033750541_1622803975202584.0,QH5auBaD4XBiPkHy5,1622803975202580,Man,16,15-24,under5000,2500,"$0-$5,000",underHigh,Less than high school,50,30,13,1,1,0,2,Female,Gender,Gender,Male,Female,1,2,0,1,Desktop,0,1,USA,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,10.416666666666666
-2033750541_1622803975202584.0,RLkJkBX577dY5wWKC,1622803975202580,Man,16,15-24,under5000,2500,"$0-$5,000",underHigh,Less than high school,50,30,4,0,0,0,0,Old,Age,Age,Young,Old,0,5,0,1,Desktop,1,0,USA,1,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,6.510416666666667
-2033750541_1622803975202584.0,RLkJkBX577dY5wWKC,1622803975202580,Man,16,15-24,under5000,2500,"$0-$5,000",underHigh,Less than high school,50,30,4,1,0,1,0,Young,Age,Age,Young,Old,0,5,0,0,Desktop,1,1,USA,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,3.125
-2033750541_1622803975202584.0,Xq3svzSx43A3TcLu5,1622803975202580,Man,16,15-24,under5000,2500,"$0-$5,000",underHigh,Less than high school,50,30,1,0,0,0,2,Rand,Random,Random,NA,NA,NA,5,1,0,Desktop,1,1,USA,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,NA,NA,9.765625
-2033750541_1622803975202584.0,Xq3svzSx43A3TcLu5,1622803975202580,Man,16,15-24,under5000,2500,"$0-$5,000",underHigh,Less than high school,50,30,1,1,0,1,0,Rand,Random,Random,NA,NA,NA,4,1,1,Desktop,1,0,USA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,NA,NA,3.125
-2033750541_1622803975202584.0,cQGrCRbxdhEQbs4tE,1622803975202580,Man,16,15-24,under5000,2500,"$0-$5,000",underHigh,Less than high school,50,30,5,0,0,1,0,Male,Gender,Gender,Male,Female,1,3,0,0,Desktop,1,0,USA,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,NA,NA,5
-2033750541_1622803975202584.0,cQGrCRbxdhEQbs4tE,1622803975202580,Man,16,15-24,under5000,2500,"$0-$5,000",underHigh,Less than high school,50,30,5,1,0,0,0,Female,Gender,Gender,Male,Female,1,3,0,1,Desktop,0,1,USA,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,NA,NA,10.416666666666666
-2033750541_1622803975202584.0,t8oeiyvYPnZLiAgML,1622803975202580,Man,16,15-24,under5000,2500,"$0-$5,000",underHigh,Less than high school,50,30,7,0,1,0,0,Fat,Fitness,Fitness,Fit,Fat,0,2,0,0,Desktop,1,1,USA,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,NA,NA,4.340277777777778
-2033750541_1622803975202584.0,t8oeiyvYPnZLiAgML,1622803975202580,Man,16,15-24,under5000,2500,"$0-$5,000",underHigh,Less than high school,50,30,7,1,1,0,0,Fit,Fitness,Fitness,Fit,Fat,0,2,0,1,Desktop,1,0,USA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,NA,4.340277777777778
-2033750541_1622803975202584.0,ufMpLgvGZxKwz6C37,1622803975202580,Man,16,15-24,under5000,2500,"$0-$5,000",underHigh,Less than high school,50,30,2,0,0,0,0,Pets,Species,Species,Hoomans,Pets,0,3,0,0,Desktop,0,1,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,NA,NA,6.510416666666667
-2033750541_1622803975202584.0,ufMpLgvGZxKwz6C37,1622803975202580,Man,16,15-24,under5000,2500,"$0-$5,000",underHigh,Less than high school,50,30,2,1,0,1,0,Hoomans,Species,Species,Hoomans,Pets,0,3,0,1,Desktop,0,0,USA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,NA,NA,3.125
-2033750541_1622803975202584.0,vhyEh53hqmFCc4sC8,1622803975202580,Man,16,15-24,under5000,2500,"$0-$5,000",underHigh,Less than high school,50,30,12,0,0,0,0,Hoomans,Species,Species,Hoomans,Pets,1,5,0,1,Desktop,0,0,USA,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,NA,NA,6.510416666666667
-2033750541_1622803975202584.0,vhyEh53hqmFCc4sC8,1622803975202580,Man,16,15-24,under5000,2500,"$0-$5,000",underHigh,Less than high school,50,30,12,1,0,1,0,Pets,Species,Species,Hoomans,Pets,1,5,0,0,Desktop,0,1,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,NA,NA,3.125
-2033716463_5810428643081842.0,2AgjiECXkyyk25FBE,5810428643081840,Man,55,55-64,35000,42500,"$25,001-
$50,000",graduate,Postgraduate,0,78,12,0,1,0,1,Pets,Species,Species,Hoomans,Pets,0,5,0,0,Desktop,1,0,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,NA,NA,10.416666666666666
-2033716463_5810428643081842.0,2AgjiECXkyyk25FBE,5810428643081840,Man,55,55-64,35000,42500,"$25,001-
$50,000",graduate,Postgraduate,0,78,12,1,1,0,2,Hoomans,Species,Species,Hoomans,Pets,0,5,0,1,Desktop,1,1,USA,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,NA,NA,10.416666666666666
-2033716463_5810428643081842.0,36W8nu5d2HRBawCSF,5810428643081840,Man,55,55-64,35000,42500,"$25,001-
$50,000",graduate,Postgraduate,0,78,2,0,0,0,0,Old,Age,Age,Young,Old,0,4,0,0,Desktop,1,1,USA,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,6.510416666666667
-2033716463_5810428643081842.0,36W8nu5d2HRBawCSF,5810428643081840,Man,55,55-64,35000,42500,"$25,001-
$50,000",graduate,Postgraduate,0,78,2,1,0,1,0,Young,Age,Age,Young,Old,0,4,0,1,Desktop,1,0,USA,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,3.125
-2033716463_5810428643081842.0,54pmYieH6Ekt7vZNa,5810428643081840,Man,55,55-64,35000,42500,"$25,001-
$50,000",graduate,Postgraduate,0,78,9,0,1,0,2,Old,Age,Age,Young,Old,0,2,0,0,Desktop,1,0,USA,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,6.510416666666667
-2033716463_5810428643081842.0,54pmYieH6Ekt7vZNa,5810428643081840,Man,55,55-64,35000,42500,"$25,001-
$50,000",graduate,Postgraduate,0,78,9,1,1,0,1,Young,Age,Age,Young,Old,0,2,0,1,Desktop,1,1,USA,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,6.510416666666667
-2033716463_5810428643081842.0,EtFLLMQ49qQJ5kbua,5810428643081840,Man,55,55-64,35000,42500,"$25,001-
$50,000",graduate,Postgraduate,0,78,1,0,1,0,2,Less,Utilitarian,Utilitarian,More,Less,0,1,4,0,Desktop,1,1,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,NA,NA,6.510416666666667
-2033716463_5810428643081842.0,EtFLLMQ49qQJ5kbua,5810428643081840,Man,55,55-64,35000,42500,"$25,001-
$50,000",graduate,Postgraduate,0,78,1,1,1,0,1,More,Utilitarian,Utilitarian,More,Less,0,5,4,1,Desktop,1,0,USA,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,NA,NA,6.510416666666667
-2033716463_5810428643081842.0,Hcoaib2qot7u8Kfcs,5810428643081840,Man,55,55-64,35000,42500,"$25,001-
$50,000",graduate,Postgraduate,0,78,3,0,1,0,0,Fat,Fitness,Fitness,Fit,Fat,0,3,0,0,Desktop,1,1,USA,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,NA,NA,4.340277777777778
-2033716463_5810428643081842.0,Hcoaib2qot7u8Kfcs,5810428643081840,Man,55,55-64,35000,42500,"$25,001-
$50,000",graduate,Postgraduate,0,78,3,1,1,0,0,Fit,Fitness,Fitness,Fit,Fat,0,3,0,1,Desktop,1,0,USA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,NA,NA,4.340277777777778
-2033716463_5810428643081842.0,K3sYsq6g4mcJgXLAQ,5810428643081840,Man,55,55-64,35000,42500,"$25,001-
$50,000",graduate,Postgraduate,0,78,4,0,0,0,2,Fat,Fitness,Fitness,Fit,Fat,0,2,0,0,Desktop,1,1,USA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,9.765625
-2033716463_5810428643081842.0,K3sYsq6g4mcJgXLAQ,5810428643081840,Man,55,55-64,35000,42500,"$25,001-
$50,000",graduate,Postgraduate,0,78,4,1,0,1,0,Fit,Fitness,Fitness,Fit,Fat,0,2,0,1,Desktop,1,0,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,NA,NA,3.125
-2033716463_5810428643081842.0,LRNfchoiA3Y8fCHzf,5810428643081840,Man,55,55-64,35000,42500,"$25,001-
$50,000",graduate,Postgraduate,0,78,8,0,0,1,0,Rand,Random,Random,NA,NA,NA,4,1,1,Desktop,1,1,USA,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,NA,NA,5
-2033716463_5810428643081842.0,LRNfchoiA3Y8fCHzf,5810428643081840,Man,55,55-64,35000,42500,"$25,001-
$50,000",graduate,Postgraduate,0,78,8,1,0,0,2,Rand,Random,Random,NA,NA,NA,5,1,0,Desktop,1,0,USA,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,1,NA,NA,15.625
-2033716463_5810428643081842.0,c62HviYTshAzFau5d,5810428643081840,Man,55,55-64,35000,42500,"$25,001-
$50,000",graduate,Postgraduate,0,78,13,0,0,0,1,Female,Gender,Gender,Male,Female,0,2,0,1,Desktop,1,0,USA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,NA,NA,15.625
-2033716463_5810428643081842.0,c62HviYTshAzFau5d,5810428643081840,Man,55,55-64,35000,42500,"$25,001-
$50,000",graduate,Postgraduate,0,78,13,1,0,1,0,Male,Gender,Gender,Male,Female,0,2,0,0,Desktop,1,1,USA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,NA,NA,3.125
-2033716463_5810428643081842.0,kBbM9EQwTYrDfE8Ne,5810428643081840,Man,55,55-64,35000,42500,"$25,001-
$50,000",graduate,Postgraduate,0,78,5,0,0,0,0,Female,Gender,Gender,Male,Female,0,2,0,1,Desktop,1,0,USA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,NA,NA,6.510416666666667
-2033716463_5810428643081842.0,kBbM9EQwTYrDfE8Ne,5810428643081840,Man,55,55-64,35000,42500,"$25,001-
$50,000",graduate,Postgraduate,0,78,5,1,0,1,0,Male,Gender,Gender,Male,Female,0,2,0,0,Desktop,1,1,USA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NA,NA,3.125
-2033716463_5810428643081842.0,ryFHSBdCLDLMiJaDH,5810428643081840,Man,55,55-64,35000,42500,"$25,001-
$50,000",graduate,Postgraduate,0,78,7,0,1,0,1,Hoomans,Species,Species,Hoomans,Pets,1,3,0,1,Desktop,1,1,USA,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,NA,NA,10.416666666666666
-2033716463_5810428643081842.0,ryFHSBdCLDLMiJaDH,5810428643081840,Man,55,55-64,35000,42500,"$25,001-
$50,000",graduate,Postgraduate,0,78,7,1,1,0,2,Pets,Species,Species,Hoomans,Pets,1,3,0,0,Desktop,1,0,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,NA,NA,10.416666666666666
-2033716463_5810428643081842.0,wvoGZ5A8Yv4WzD6bB,5810428643081840,Man,55,55-64,35000,42500,"$25,001-
$50,000",graduate,Postgraduate,0,78,6,0,1,0,2,Less,Utilitarian,Utilitarian,More,Less,0,4,1,1,Desktop,1,0,USA,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,NA,NA,6.510416666666667
-2033716463_5810428643081842.0,wvoGZ5A8Yv4WzD6bB,5810428643081840,Man,55,55-64,35000,42500,"$25,001-
$50,000",graduate,Postgraduate,0,78,6,1,1,0,1,More,Utilitarian,Utilitarian,More,Less,0,5,1,0,Desktop,1,1,USA,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,NA,NA,6.510416666666667
-2031666214_9757163347374956.0,8JNdqi5QJPwMMgP5t,9757163347374960,Man,70,65-74,35000,42500,"$25,001-
$50,000",bachelor,Some college,79,50,9,0,1,0,2,Hoomans,Species,Species,Hoomans,Pets,1,3,0,1,Desktop,0,0,USA,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,NA,NA,6.510416666666667
-2031666214_9757163347374956.0,8JNdqi5QJPwMMgP5t,9757163347374960,Man,70,65-74,35000,42500,"$25,001-
$50,000",bachelor,Some college,79,50,9,1,1,0,1,Pets,Species,Species,Hoomans,Pets,1,3,0,0,Desktop,0,1,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,NA,NA,6.510416666666667
-2031666214_9757163347374956.0,8pQhamHbfkH6fKipp,9757163347374960,Man,70,65-74,35000,42500,"$25,001-
$50,000",bachelor,Some college,79,50,5,0,1,0,0,Old,Age,Age,Young,Old,0,1,0,0,Desktop,0,0,USA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,4.340277777777778
-2031666214_9757163347374956.0,8pQhamHbfkH6fKipp,9757163347374960,Man,70,65-74,35000,42500,"$25,001-
$50,000",bachelor,Some college,79,50,5,1,1,0,0,Young,Age,Age,Young,Old,0,1,0,1,Desktop,0,1,USA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,4.340277777777778
-2031666214_9757163347374956.0,Dw9z8hGTZ6Ram3X69,9757163347374960,Man,70,65-74,35000,42500,"$25,001-
$50,000",bachelor,Some college,79,50,12,0,1,0,0,Hoomans,Species,Species,Hoomans,Pets,1,1,0,1,Desktop,0,1,USA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,NA,NA,4.340277777777778
-2031666214_9757163347374956.0,Dw9z8hGTZ6Ram3X69,9757163347374960,Man,70,65-74,35000,42500,"$25,001-
$50,000",bachelor,Some college,79,50,12,1,1,0,0,Pets,Species,Species,Hoomans,Pets,1,1,0,0,Desktop,0,0,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,4.340277777777778
-2031666214_9757163347374956.0,RLmTDekdzWRs8X9kq,9757163347374960,Man,70,65-74,35000,42500,"$25,001-
$50,000",bachelor,Some college,79,50,4,0,1,0,0,More,Utilitarian,Utilitarian,More,Less,1,5,3,1,Desktop,0,1,USA,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,NA,NA,4.340277777777778
-2031666214_9757163347374956.0,RLmTDekdzWRs8X9kq,9757163347374960,Man,70,65-74,35000,42500,"$25,001-
$50,000",bachelor,Some college,79,50,4,1,1,0,0,Less,Utilitarian,Utilitarian,More,Less,1,2,3,0,Desktop,0,0,USA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,4.340277777777778
-2031666214_9757163347374956.0,iyuM5FtTmb4eahihK,9757163347374960,Man,70,65-74,35000,42500,"$25,001-
$50,000",bachelor,Some college,79,50,3,0,1,0,0,Male,Gender,Gender,Male,Female,1,3,0,1,Desktop,0,0,USA,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,NA,NA,4.340277777777778
-2031666214_9757163347374956.0,iyuM5FtTmb4eahihK,9757163347374960,Man,70,65-74,35000,42500,"$25,001-
$50,000",bachelor,Some college,79,50,3,1,1,0,0,Female,Gender,Gender,Male,Female,1,3,0,0,Desktop,0,1,USA,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,4.340277777777778
-2031666214_9757163347374956.0,nddfg2XTkPbNGNHR5,9757163347374960,Man,70,65-74,35000,42500,"$25,001-
$50,000",bachelor,Some college,79,50,11,0,1,0,0,Female,Gender,Gender,Male,Female,0,3,0,1,Desktop,0,0,USA,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,NA,NA,4.340277777777778
-2031666214_9757163347374956.0,nddfg2XTkPbNGNHR5,9757163347374960,Man,70,65-74,35000,42500,"$25,001-
$50,000",bachelor,Some college,79,50,11,1,1,0,0,Male,Gender,Gender,Male,Female,0,3,0,0,Desktop,0,1,USA,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,NA,NA,4.340277777777778
-2031666214_9757163347374956.0,o3R6bmBEfgbsfWLjA,9757163347374960,Man,70,65-74,35000,42500,"$25,001-
$50,000",bachelor,Some college,79,50,2,0,0,1,0,Rand,Random,Random,NA,NA,NA,4,1,0,Desktop,1,1,USA,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,5
-2031666214_9757163347374956.0,o3R6bmBEfgbsfWLjA,9757163347374960,Man,70,65-74,35000,42500,"$25,001-
$50,000",bachelor,Some college,79,50,2,1,0,0,2,Rand,Random,Random,NA,NA,NA,5,1,1,Desktop,0,0,USA,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,2,0,1,NA,NA,15.625
-2031666214_9757163347374956.0,sP2KoFnhrYj4MnAEp,9757163347374960,Man,70,65-74,35000,42500,"$25,001-
$50,000",bachelor,Some college,79,50,7,0,0,0,0,Fit,Fitness,Fitness,Fit,Fat,1,1,0,1,Desktop,0,0,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,NA,NA,6.510416666666667
-2031666214_9757163347374956.0,sP2KoFnhrYj4MnAEp,9757163347374960,Man,70,65-74,35000,42500,"$25,001-
$50,000",bachelor,Some college,79,50,7,1,0,1,0,Fat,Fitness,Fitness,Fit,Fat,1,1,0,0,Desktop,0,1,USA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,3.125
-2031666214_9757163347374956.0,sgxg5TGzfqZFAjqTz,9757163347374960,Man,70,65-74,35000,42500,"$25,001-
$50,000",bachelor,Some college,79,50,6,0,0,1,0,Less,Utilitarian,Utilitarian,More,Less,0,1,4,0,Desktop,0,1,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,NA,5
-2031666214_9757163347374956.0,sgxg5TGzfqZFAjqTz,9757163347374960,Man,70,65-74,35000,42500,"$25,001-
$50,000",bachelor,Some college,79,50,6,1,0,0,0,More,Utilitarian,Utilitarian,More,Less,0,5,4,1,Desktop,0,0,USA,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,NA,NA,10.416666666666666
-2031666214_9757163347374956.0,wBjW3fY2tAo6ZG9eS,9757163347374960,Man,70,65-74,35000,42500,"$25,001-
$50,000",bachelor,Some college,79,50,8,0,1,0,0,Fat,Fitness,Fitness,Fit,Fat,0,1,0,0,Desktop,0,0,USA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,NA,NA,4.340277777777778
-2031666214_9757163347374956.0,wBjW3fY2tAo6ZG9eS,9757163347374960,Man,70,65-74,35000,42500,"$25,001-
$50,000",bachelor,Some college,79,50,8,1,1,0,0,Fit,Fitness,Fitness,Fit,Fat,0,1,0,1,Desktop,0,1,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,NA,4.340277777777778
-2031666214_9757163347374956.0,zettAaDDC564gk4QC,9757163347374960,Man,70,65-74,35000,42500,"$25,001-
$50,000",bachelor,Some college,79,50,13,0,0,1,0,Old,Age,Age,Young,Old,0,3,0,0,Desktop,0,0,USA,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,5
